dataset_id,dataset_alias,method,method_label,accuracy,macro_f1,auc,log_loss,brier,ece,training_seconds,inference_seconds
15,breast-w,xgboost,XGBoost,0.9676190476190476,0.9644560704934502,0.990901771336554,0.09769979714451835,0.05380621504419285,0.03258722085187733,0.02827328718267381,0.0015274203382432462
23,cmc,ban,BAN,0.5212669683257919,0.4833226256208514,0.707080573404707,1.0302825617876672,0.6067273869967073,0.15437553596425985,0.009753945330157877,0.019902231451123954
23,cmc,catboost,CatBoost,0.5411764705882354,0.5042122762805263,0.7387161534483704,0.9199324318987084,0.5492965767813314,0.07329833209209112,1.2696687975898384,0.0042167794425040485
23,cmc,chow_liu,Chow-Liu,0.5122171945701358,0.46636834658087556,0.6843521311641128,0.9562020678359907,0.5759538244439343,0.07228312455697335,0.04443049915134907,0.017263605445623397
23,cmc,dbnc,DBNC,0.502262443438914,0.46429710767195137,0.6894417168746096,1.0070330154745426,0.6066432044841187,0.10236966253197595,2.327941983193159,0.003069992270320654
23,cmc,ft_transformer,FT-Transformer,0.5357466063348417,0.4955883435333755,0.7165790141807261,0.9487691120779049,0.5690296395979432,0.08213477678638126,3.951790803577751,0.0037923014722764494
23,cmc,kdb_1,KDB-1,0.5149321266968325,0.49441633126891993,0.7035313121806374,1.0137850925157859,0.6003216299133194,0.13084012179886453,0.008135710610076785,0.018887870572507383
23,cmc,kdb_2,KDB-2,0.5212669683257919,0.4833226256208514,0.707080573404707,1.0302825617876672,0.6067273869967073,0.15437553596425985,0.009550675004720687,0.020033847074955702
23,cmc,kdb_3,KDB-3,0.5031674208144796,0.48204162148661905,0.6887631089417876,1.236753561298783,0.6818062997386709,0.24298056950168295,0.011128697032108902,0.020739804580807687
23,cmc,lightgbm,LightGBM,0.5212669683257919,0.49564456747875835,0.7096479091885657,0.9961992696851312,0.5930874958154118,0.1379891059600463,0.3045123279560357,0.040443315217271444
23,cmc,nb,NB,0.5149321266968325,0.5030687757165678,0.7092925666318644,1.0021229807769279,0.5994292350770429,0.13238638768097516,0.006878107832744717,0.018042196054011583
23,cmc,tan,TAN,0.5194570135746607,0.4837997832460278,0.6954781583877833,1.0020127929991,0.597888911583279,0.11666852671289493,0.008487864444032312,0.01879840474575758
23,cmc,xgboost,XGBoost,0.542081447963801,0.5145320872976697,0.7291316846437214,0.9234678886933508,0.5547570413002951,0.08060358054894459,0.35686646923422816,0.014781034039333462
24,mushroom,ban,BAN,1.0,1.0,1.0,3.5129187614161698e-09,6.221454961824612e-14,3.512903079538887e-09,0.11300502032972873,0.16891498458571733
24,mushroom,catboost,CatBoost,1.0,1.0,1.0,0.002103293309102756,0.00030469145966237354,0.0020068885670406445,1.0157078209798782,0.016890281205996872
24,mushroom,chow_liu,Chow-Liu,0.9844134536505333,0.9843709068755292,0.989457203116866,0.06724288796520783,0.03006768829753877,0.0016561569294031519,0.39579888540320096,0.13387986258603632
24,mushroom,dbnc,DBNC,0.9993437243642329,0.999342828801242,0.9999757401936472,0.002285881066989586,0.0010556193131860197,0.0005492108502598371,17.496051180455833,0.011119154188781977
24,mushroom,ft_transformer,FT-Transformer,0.9996718621821165,0.9996714533674009,1.0,0.001948669985597857,0.0006451553622565551,0.0003381886404030032,48.170030758203936,0.012937381537631154
24,mushroom,kdb_1,KDB-1,0.9975389663658737,0.997535396745634,0.9999778976437964,0.006716855279100799,0.0037095924800437502,0.0027018670546080418,0.09963242863304914,0.16209894940257072
24,mushroom,kdb_2,KDB-2,1.0,1.0,1.0,3.5129187614161698e-09,6.221454961824612e-14,3.512903079538887e-09,0.11374853779561818,0.1682278273627162
24,mushroom,kdb_3,KDB-3,1.0,1.0,1.0,7.781895544344024e-11,4.5349503066571794e-17,7.781875144274863e-11,0.1258889978285879,0.17356645716354252
24,mushroom,lightgbm,LightGBM,1.0,1.0,1.0,2.7346243107298416e-06,2.9374408668400806e-10,2.734550869476493e-06,0.20816097343340517,0.03159835715778172
24,mushroom,nb,NB,0.9917965545529123,0.9917840545879107,0.9997169718028402,0.021743215597073633,0.011508608185239962,0.00572215487483809,0.08219423745758832,0.1519265695475042
24,mushroom,tan,TAN,1.0,1.0,1.0,8.783194952888467e-10,1.3700202195359895e-15,8.783190397210205e-10,0.09727129153907299,0.15966118653304875
24,mushroom,xgboost,XGBoost,1.0,1.0,1.0,0.0006684920783124043,0.00010396142693260298,0.0006356470130140728,0.2738488253671676,0.020643847435712813
28,optdigits,ban,BAN,0.9456702253855278,0.9456662998126802,0.9976883405178354,0.32044447266270415,0.08969883298365866,0.039395120658534746,0.23162565222010018,1.4912908556405455
28,optdigits,catboost,CatBoost,0.9805456702253854,0.9805669140326791,0.9996904081682526,0.06659832669262031,0.02983120596178961,0.016480892225464373,13.395555918617173,0.0061145844403654335
28,optdigits,chow_liu,Chow-Liu,0.9003558718861211,0.9010781086721684,0.9921565356050376,0.5157537875476402,0.16288006945932224,0.06641351040202323,2.2676592647563667,1.1602117729838937
28,optdigits,dbnc,DBNC,0.9565836298932385,0.9566503748307488,0.9983636841395487,0.18831165882987425,0.06955745640491423,0.02621717072890638,121.24058529483155,0.10639413413591683
28,optdigits,ft_transformer,FT-Transformer,0.971767497034401,0.971750124698536,0.998734590636472,0.10214317856574717,0.0448623983384983,0.012461476402474334,6.981307577388361,0.010242187371477484
28,optdigits,kdb_1,KDB-1,0.9568208778173192,0.957016701994789,0.9982799780087432,0.25813198697017464,0.07586312356202711,0.035736211843898684,0.1955190172418952,1.4112481377553194
28,optdigits,kdb_2,KDB-2,0.9456702253855278,0.9456662998126802,0.9976883405178354,0.32044447266270415,0.08969883298365866,0.039395120658534746,0.23342377254739405,1.4795458955690264
28,optdigits,kdb_3,KDB-3,0.9402135231316725,0.9404557661167899,0.9971301079583789,0.2492496408228156,0.09282292131724877,0.0339095791291482,0.2718535883817822,1.5396704302169382
28,optdigits,lightgbm,LightGBM,0.9833926453143536,0.9834068097375768,0.9997524858953616,0.07027296156322478,0.026554351618961764,0.012056046321758183,1.2419187866616994,0.10153744616545737
28,optdigits,nb,NB,0.913167259786477,0.9138681251605292,0.994227483977595,0.6080582275094668,0.14989818513615952,0.06646430932913935,0.16318664378486575,1.3447735293768346
28,optdigits,tan,TAN,0.9563463819691578,0.9565459981006145,0.9981626530624859,0.27439470179962794,0.07495954876870262,0.03398538023449443,0.2044189313892275,1.4542964116670192
28,optdigits,xgboost,XGBoost,0.9800711743772241,0.9800966316204885,0.999599947285272,0.06683228837127425,0.030640088419026112,0.010993615817948985,1.6481516403146088,0.02324857101775706
29,credit-approval,ban,BAN,0.8826923076923077,0.8802797737577294,0.9288605697151425,0.35142451446050715,0.19045921025719476,0.06569942913197473,0.007935948390513658,0.01016404596157372
29,credit-approval,catboost,CatBoost,0.8826923076923077,0.8808235102754212,0.9422038980509745,0.3837447645027373,0.1883350028712186,0.082229468765003,2.8610970420762896,0.003891014587134123
29,credit-approval,chow_liu,Chow-Liu,0.8903846153846153,0.8896519087765136,0.892016491754123,0.3562665051348983,0.2044602077071246,0.06825403336113825,0.09773934595286846,0.008476004796102643
29,credit-approval,dbnc,DBNC,0.8653846153846153,0.8628903453336229,0.9326086956521739,0.3580738098017452,0.21249862146338772,0.09136140690066757,1.5343637839891016,0.004793874360620976
